t[s],U_A,U_B
-7.63411753,1.70506900,8.49940500
-7.63278353,1.70812100,8.50398300
-7.63144953,1.71208800,8.50703400
-7.63011553,1.71514000,8.51008600
-7.62878153,1.72063400,8.51466400
-7.62744753,1.72368500,8.51771500
-7.62611353,1.72795800,8.52076700
-7.62477953,1.73070500,8.52534500
-7.62344553,1.73345100,8.52992300
-7.62211153,1.73650300,8.53297500
-7.62077753,1.74077600,8.53755300
-7.61944353,1.74352200,8.54213000
-7.61810953,1.74626900,8.54518300
-7.61677553,1.75054200,8.54976100
-7.61544153,1.75359400,8.55281300
-7.61410753,1.75786600,8.55586400
-7.61277353,1.76213900,8.56044200
-7.61143953,1.76641100,8.56349400
-7.61010553,1.77068400,8.56654500
-7.60877153,1.77495600,8.56959700
-7.60743753,1.77922900,8.57417500
-7.60610353,1.78350200,8.57722700
-7.60476953,1.78777400,8.58027800
-7.60343553,1.79052100,8.58485700
-7.60210153,1.79326800,8.58943500
-7.60076753,1.79631900,8.59248600
-7.59943353,1.80059200,8.59706400
-7.59809953,1.80333900,8.60011600
-7.59676553,1.80608500,8.60316800
-7.59543153,1.80913700,8.60774600
-7.59409753,1.81188400,8.61079800
-7.59276353,1.81463100,8.61537600
-7.59142953,1.81768200,8.61995300
-7.59009553,1.82042900,8.62300500
-7.58876153,1.82317600,8.62605700
-7.58742753,1.82622800,8.63063400
-7.58609353,1.82897400,8.63368600
-7.58475953,1.83172100,8.63673800
-7.58342553,1.83599400,8.64436800
-7.58209153,1.83874000,8.64742000
-7.58075753,1.84301300,8.65047200
-7.57942353,1.84606500,8.65504900
-7.57808953,1.84881100,8.65962700
-7.57675553,1.85155800,8.66573100
-7.57542153,1.85583100,8.67030900
-7.57408753,1.85888200,8.67641300
-7.57275353,1.86315500,8.67946400
-7.57141953,1.86590200,8.68251600
-7.57008553,1.86864800,8.68709400
-7.56875153,1.87292100,8.69167100
-7.56741753,1.87597300,8.69472300
-7.56608353,1.87871900,8.69930100
-7.56474953,1.88146600,8.70235300
-7.56341553,1.88451800,8.70540500
-7.56208153,1.88726500,8.71150900
-7.56074753,1.89001100,8.71456100
-7.55941353,1.89306300,8.71913800
-7.55807953,1.89581000,8.72371600
-7.55674553,1.89855600,8.72829300
-7.55541153,1.90008200,8.73134500
-7.55407753,1.90282900,8.73744900
-7.55274353,1.90557600,8.74050100
-7.55140953,1.90862800,8.74660500
-7.55007553,1.91137400,8.74965700
-7.54874153,1.91412100,8.75270800
-7.54740753,1.91717300,8.75881200
-7.54607353,1.91991900,8.76339100
-7.54473953,1.92266600,8.76949400
-7.54340553,1.92419200,8.77407200
-7.54207153,1.92693900,8.78017500
-7.54073753,1.92846500,8.78475300
-7.53940353,1.93121100,8.79085600
-7.53806953,1.93426300,8.79543400
-7.53673553,1.93701000,8.79848600
-7.53540153,1.93853600,8.80459000
-7.53406753,1.94128200,8.80916800
-7.53273353,1.94402900,8.81527100
-7.53139953,1.94555500,8.81832300
-7.53006553,1.94830200,8.82137500
-7.52873153,1.94982800,8.82595300
-7.52739753,1.95104800,8.82900400
-7.52606353,1.95257400,8.83053000
-7.52472953,1.95410000,8.83358200
-7.52339553,1.95532100,8.83816100
-7.52206153,1.95684700,8.84121200
-7.52072753,1.95837300,8.84579000
-7.51939353,1.95959400,8.85036800
-7.51805953,1.96111900,8.85341900
-7.51672553,1.96264500,8.85494500
-7.51539153,1.96386600,8.86105000
-7.51405753,1.96539200,8.86410100
-7.51272353,1.96691800,8.86867900
-7.51138953,1.96813900,8.87325700
-7.51005553,1.96966500,8.87783400
-7.50872153,1.97119100,8.88088600
-7.50738753,1.97241100,8.88546400
-7.50605353,1.97393700,8.88851500
-7.50471953,1.97546300,8.89156700
-7.50338553,1.97668400,8.89614500
-7.50205153,1.97821000,8.89919800
-7.50071753,1.97973600,8.90224900
-7.49938353,1.98095600,8.90682700
-7.49804953,1.98095600,8.90987900
-7.49671553,1.98248200,8.91293000
-7.49538153,1.98248200,8.91903500
-7.49404753,1.98400800,8.92208700
-7.49271353,1.98522900,8.92513800
-7.49137953,1.98675500,8.92971600
-7.49004553,1.98675500,8.93276800
-7.48871153,1.98828100,8.93582000
-7.48737753,1.98828100,8.93887100
-7.48604353,1.98828100,8.94497500
-7.48470953,1.98828100,8.94802700
-7.48337552,1.98675500,8.95260400
-7.48204152,1.98675500,8.95565700
-7.48070752,1.98675500,8.95870900
-7.47937352,1.98522900,8.96176100
-7.47803952,1.98400800,8.96633800
-7.47670552,1.98400800,8.97091600
-7.47537152,1.98248200,8.97549400
-7.47403752,1.98248200,8.97854600
-7.47270352,1.98095600,8.98159800
-7.47136952,1.98095600,8.98770100
-7.47003552,1.97973600,8.99075300
-7.46870152,1.97821000,8.99380500
-7.46736752,1.97668400,8.99838300
-7.46603352,1.97546300,9.00143400
-7.46469952,1.97393700,9.00448600
-7.46336552,1.97241100,9.00753800
-7.46203152,1.97119100,9.01211500
-7.46069752,1.96966500,9.01516800
-7.45936352,1.96813900,9.01822000
-7.45802952,1.96691800,9.02279800
-7.45669552,1.96539200,9.02584900
-7.45536152,1.96386600,9.03042700
-7.45402752,1.96264500,9.03653000
-7.45269352,1.96111900,9.04110800
-7.45135952,1.95959400,9.04721200
-7.45002552,1.95837300,9.05026300
-7.44869152,1.95684700,9.05331600
-7.44735752,1.95410000,9.05789400
-7.44602352,1.95104800,9.06094600
-7.44468952,1.94830200,9.06552300
-7.44335552,1.94555500,9.07010100
-7.44202152,1.94280800,9.07315300
-7.44068752,1.93975700,9.07620500
-7.43935352,1.93701000,9.08230900
-7.43801952,1.93426300,9.08536100
-7.43668552,1.93121100,9.08841200
-7.43535152,1.92846500,9.09299000
-7.43401752,1.92571800,9.09756800
-7.43268352,1.92266600,9.10367100
-7.43134952,1.91991900,9.10672300
-7.43001552,1.91564700,9.11130000
-7.42868152,1.91137400,9.11587900
-7.42734752,1.90710200,9.11893100
-7.42601352,1.90435500,9.12198300
-7.42467952,1.90008200,9.12656000
-7.42334552,1.89581000,9.13113800
-7.42201152,1.89153700,9.13724100
-7.42067752,1.88726500,9.14029300
-7.41934352,1.88299200,9.14487100
-7.41800952,1.87871900,9.15097500
-7.41667552,1.87444700,9.15555300
-7.41534152,1.86864800,9.16165600
-7.41400752,1.86315500,9.16470800
-7.41267352,1.85735600,9.16928600
-7.41133952,1.85155800,9.17539000
-7.41000552,1.84728500,9.17996800
-7.40867152,1.84179200,9.18607100
-7.40733752,1.83599400,9.19064900
-7.40600352,1.83019500,9.19522700
-7.40466952,1.82470200,9.19980400
-7.40333552,1.81890300,9.20438200
-7.40200152,1.81310500,9.21048600
-7.40066752,1.80608500,9.21506400
-7.39933352,1.79906600,9.22116800
-7.39799952,1.79479300,9.22574500
-7.39666552,1.78777400,9.23185000
-7.39533152,1.78045000,9.23642700
-7.39399752,1.77495600,9.24253100
-7.39266352,1.76915800,9.24710800
-7.39132952,1.76213900,9.25016000
-7.38999552,1.75634000,9.25321200
-7.38866152,1.74932100,9.25779000
-7.38732752,1.74352200,9.26084100
-7.38599352,1.73650300,9.26541900
-7.38465952,1.72948400,9.26847200
-7.38332552,1.72216000,9.27152300
-7.38199152,1.71514000,9.27762700
-7.38065752,1.70812100,9.28220500
-7.37932352,1.70079600,9.28830900
-7.37798952,1.69377700,9.29288700
-7.37665552,1.68675800,9.29899000
-7.37532152,1.67943400,9.30356800
-7.37398752,1.67088800,9.30814600
-7.37265352,1.66386900,9.31424900
-7.37131952,1.65685000,9.31730100
-7.36998552,1.64983100,9.32187800
-7.36865152,1.64128500,9.32645700
-7.36731752,1.63274000,9.33103500
-7.36598352,1.62419500,9.33713800
-7.36464952,1.61565000,9.34171600
-7.36331552,1.60710500,9.34629300
-7.36198152,1.59978000,9.35087100
-7.36064752,1.59276100,9.35697500
-7.35931352,1.58574200,9.36002600
-7.35797952,1.57872200,9.36307800
-7.35664552,1.57017700,9.36918300
-7.35531152,1.56163200,9.37376000
-7.35397752,1.55308700,9.37681200
-7.35264352,1.54454200,9.38139000
-7.35130952,1.53599700,9.38444100
-7.34997552,1.52745100,9.38749400
-7.34864152,1.51738000,9.39207200
-7.34730752,1.50883500,9.39512300
-7.34597352,1.50029000,9.39817500
-7.34463952,1.49174500,9.40275300
-7.34330552,1.48472500,9.40580500
-7.34197152,1.47618000,9.40885600
-7.34063752,1.46610900,9.41190800
-7.33930352,1.45756400,9.41801200
-7.33796952,1.44901900,9.42106300
-7.33663552,1.44047400,9.42564200
-7.33530152,1.43192900,9.42869400
-7.33396752,1.42368800,9.43174600
-7.33263352,1.41514300,9.43479700
-7.33129952,1.40659800,9.43937500
-7.32996552,1.39805300,9.44242700
-7.32863152,1.39072800,9.44547800
-7.32729752,1.38370900,9.45005600
-7.32596352,1.37669000,9.45310800
-7.32462952,1.36661900,9.45616000
-7.32329552,1.35960000,9.46073700
-7.32196152,1.35105400,9.46379000
-7.32062752,1.34250900,9.46684200
-7.31929352,1.33396400,9.47294500
-7.31795952,1.32541900,9.47599700
-7.31662552,1.31687400,9.47904900
-7.31529152,1.30832900,9.48362700
-7.31395752,1.30130900,9.48667900
-7.31262352,1.29123800,9.48973100
-7.31128952,1.28421900,9.49278300
-7.30995552,1.27689400,9.49736000
-7.30862152,1.26987500,9.50041200
-7.30728752,1.26285600,9.50346400
-7.30595352,1.25431100,9.50804100
-7.30461952,1.24576600,9.51109300
-7.30328552,1.23722000,9.51414500
-7.30195152,1.22867500,9.51872300
-7.30061752,1.22013000,9.52177500
-7.29928352,1.21311100,9.52482700
-7.29794952,1.20578600,9.52940500
-7.29661552,1.19876700,9.53245600
-7.29528152,1.19022200,9.53550800
-7.29394752,1.18167700,9.53856000
-7.29261352,1.17313100,9.54466400
-7.29127952,1.16458600,9.54771600
-7.28994552,1.15604100,9.55076800
-7.28861152,1.14902200,9.55534600
-7.28727752,1.14200300,9.55839700
-7.28594352,1.13345700,9.56450100
-7.28460952,1.12491200,9.56907800
-7.28327552,1.11758800,9.57213000
-7.28194152,1.11056900,9.57670800
-7.28060752,1.10354900,9.58128600
-7.27927352,1.09622500,9.58433800
-7.27793952,1.08920600,9.58739000
-7.27660552,1.08218600,9.59044200
-7.27527152,1.07364100,9.59501900
-7.27393752,1.06509600,9.59959700
-7.27260352,1.05807700,9.60417600
-7.27126952,1.05227800,9.60722700
-7.26993552,1.04648000,9.61333100
-7.26860152,1.04098600,9.61638300
-7.26726752,1.03518800,9.61943400
-7.26593352,1.02816900,9.62401200
-7.26459952,1.02114900,9.62859000
-7.26326552,1.01535100,9.63469300
-7.26193152,1.00833200,9.63927200
-7.26059752,1.00100700,9.64232300
-7.25926352,0.99551380,9.64690100
-7.25792952,0.98818930,9.65147900
-7.25659552,0.98269600,9.65453100
-7.25526152,0.97689750,9.66063400
-7.25392752,0.97109900,9.66521200
-7.25259352,0.96560560,9.67131500
-7.25125952,0.95980710,9.67284100
-7.24992552,0.95431380,9.67741900
-7.24859152,0.94851530,9.68352300
-7.24725752,0.94271680,9.68810100
-7.24592352,0.93722340,9.69420400
-7.24458952,0.93295090,9.69878300
-7.24325552,0.92715230,9.70336100
-7.24192152,0.92135380,9.70488600
-7.24058752,0.91586050,9.70946400
-7.23925352,0.91158790,9.71556800
-7.23791952,0.90426340,9.71861900
-7.23658552,0.89877010,9.72167100
-7.23525152,0.89297160,9.72624900
-7.23391752,0.88747820,9.72777500
-7.23258352,0.88167970,9.73082600
-7.23124952,0.87740710,9.73540400
-7.22991552,0.87466050,9.74150800
-7.22858152,0.86886200,9.74608600
-7.22724752,0.86458940,9.75066400
-7.22591352,0.85879090,9.75524100
-7.22457952,0.85329750,9.76134500
-7.22324552,0.84749900,9.76592300
-7.22191152,0.84170050,9.77202600
-7.22057752,0.83742790,9.77507800
-7.21924352,0.83315530,9.77965600
-7.21790952,0.82888270,9.78423400
-7.21657552,0.82338940,9.78881200
-7.21524152,0.81911680,9.79033800
-7.21390752,0.81484420,9.79491500
-7.21257352,0.80904570,9.79644200
-7.21123952,0.80477310,9.80102000
-7.20990552,0.80202650,9.80407100
-7.20857152,0.79927970,9.81017500
-7.20723752,0.79622790,9.81475300
-7.20590352,0.79195530,9.81933000
-7.20456952,0.78768270,9.82238200
-7.20323552,0.78341010,9.82543400
-7.20190152,0.77913760,9.82696000
-7.20056752,0.77486500,9.83153700
-7.19923352,0.77059240,9.83459000
-7.19789952,0.76631980,9.83764200
-7.19656552,0.76204720,9.84221900
-7.19523152,0.75777460,9.84527100
-7.19389752,0.75350200,9.84832300
-7.19256352,0.74922940,9.85290100
-7.19122952,0.74495680,9.85595300
-7.18989552,0.74221010,9.85900500
-7.18856152,0.73946350,9.86205700
-7.18722752,0.73519090,9.86663400
-7.18589352,0.73091830,9.86968600
-7.18455952,0.72664570,9.87579000
-7.18322552,0.72237310,9.87884100
-7.18189152,0.71810050,9.88189300
-7.18055752,0.71535380,9.88799700
-7.17922352,0.71230200,9.89104800
-7.17788952,0.70802940,9.89410100
-7.17655552,0.70528270,9.89867900
-7.17522152,0.70101020,9.90325600
-7.17388752,0.69826350,9.90630800
-7.17255352,0.69521160,9.91088600
-7.17121952,0.69246500,9.91393900
-7.16988552,0.68971830,9.91699000
-7.16855152,0.68544570,9.92004200
-7.16721752,0.68117310,9.92614600
-7.16588352,0.67690060,9.92919700
-7.16454952,0.67262790,9.93377500
-7.16321552,0.66835530,9.93682700
-7.16188152,0.66408280,9.93987800
-7.16054752,0.65981020,9.94293000
-7.15921352,0.65553760,9.94750800
-7.15787952,0.65126500,9.95056000
-7.15654552,0.64699240,9.95361200
-7.15521152,0.64271980,9.95819000
-7.15387752,0.63844720,9.96124200
-7.15254352,0.63539530,9.96429300
-7.15120952,0.63264870,9.96887100
-7.14987552,0.62990210,9.97192300
-7.14854152,0.62715540,9.97497500
-7.14720752,0.62410350,9.97955200
-7.14587352,0.61983090,9.98260400
-7.14453952,0.61555830,9.98718200
-7.14320552,0.61281170,9.99176000
-7.14187152,0.61006500,9.99633800
-7.14053752,0.60701320,10.00092000
-7.13920352,0.60426650,10.00549000
-7.13786952,0.60151980,10.01007000
-7.13653552,0.59724720,10.01465000
-7.13520152,0.59297470,10.01617000
-7.13386752,0.58870200,10.01923000
-7.13253352,0.58565020,10.02228000
-7.13119952,0.58442940,10.02686000
-7.12986552,0.58137760,10.02991000
-7.12853152,0.57863090,10.03296000
-7.12719752,0.57741020,10.03754000
-7.12586352,0.57435830,10.04059000
-7.12452952,0.57161170,10.04364000
-7.12319552,0.56886500,10.04669000
-7.12186152,0.56581320,10.05127000
-7.12052752,0.56459240,10.05585000
-7.11919352,0.56154060,10.06195000
-7.11785952,0.55879390,10.06500000
-7.11652552,0.55604730,10.06806000
-7.11519152,0.55299540,10.07263000
-7.11385752,0.55024870,10.07416000
-7.11252352,0.54872280,10.07721000
-7.11118952,0.54597620,10.08026000
-7.10985552,0.54322950,10.08179000
-7.10852152,0.54017760,10.08637000
-7.10718752,0.53743090,10.09094000
-7.10585352,0.53468430,10.09705000
-7.10451952,0.53193760,10.10010000
-7.10318552,0.52888580,10.10315000
-7.10185152,0.52766500,10.10926000
-7.10051752,0.52461320,10.11231000
-7.09918352,0.52186650,10.11536000
-7.09784952,0.51911990,10.11994000
-7.09651552,0.51606800,10.12299000
-7.09518152,0.51332130,10.12757000
-7.09384752,0.51057460,10.13214000
-7.09251352,0.50904880,10.13520000
-7.09117952,0.50630210,10.13672000
-7.08984552,0.50477610,10.14283000
-7.08851152,0.50202950,10.14588000
-7.08717752,0.49897760,10.15046000
-7.08584352,0.49623100,10.15656000
-7.08450952,0.49348430,10.16114000
-7.08317552,0.49195840,10.16724000
-7.08184152,0.49043240,10.17029000
-7.08050752,0.48921170,10.17334000
-7.07917352,0.48768580,10.17945000
-7.07783952,0.48646500,10.18250000
-7.07650552,0.48493910,10.18555000
-7.07517152,0.48341320,10.19013000
-7.07383752,0.48219250,10.19318000
-7.07250352,0.48066650,10.19929000
-7.07116952,0.47914060,10.20234000
-7.06983552,0.47791980,10.20539000
-7.06850152,0.47639390,10.20844000
-7.06716752,0.47486800,10.21302000
-7.06583352,0.47364730,10.21607000
-7.06449952,0.47212130,10.21912000
-7.06316552,0.47059540,10.22370000
-7.06183152,0.46937470,10.22675000
-7.06049752,0.46784870,10.22980000
-7.05916352,0.46632280,10.23438000
-7.05782952,0.46510210,10.23743000
-7.05649552,0.46357620,10.24049000
-7.05516152,0.46205020,10.24506000
-7.05382752,0.46082950,10.24812000
-7.05249352,0.45930360,10.25117000
-7.05115952,0.45930360,10.25422000
-7.04982552,0.45777760,10.26032000
-7.04849152,0.45777760,10.26490000
-7.04715752,0.45655690,10.26948000
-7.04582352,0.45503100,10.27253000
-7.04448952,0.45350500,10.27558000
-7.04315552,0.45228430,10.28016000
-7.04182152,0.45075840,10.28321000
-7.04048752,0.44923250,10.28626000
-7.03915352,0.44801170,10.28932000
-7.03781952,0.44648580,10.29389000
-7.03648552,0.44495990,10.29695000
-7.03515152,0.44373910,10.30000000
-7.03381752,0.44373910,10.30457000
-7.03248351,0.44373910,10.30763000
-7.03114951,0.44221320,10.31068000
-7.02981551,0.44221320,10.31678000
-7.02848151,0.44221320,10.31983000
-7.02714751,0.44099250,10.32289000
-7.02581351,0.44099250,10.32746000
-7.02447951,0.44099250,10.33051000
-7.02314551,0.44099250,10.33357000
-7.02181151,0.44099250,10.33815000
-7.02047751,0.44099250,10.34120000
-7.01914351,0.43946650,10.34425000
-7.01780951,0.43946650,10.34883000
-7.01647551,0.43794060,10.35188000
-7.01514151,0.43794060,10.35493000
-7.01380751,0.43794060,10.35798000
-7.01247351,0.43794060,10.36256000
-7.01113951,0.43794060,10.36561000
-7.00980551,0.43794060,10.36866000
-7.00847151,0.43794060,10.37324000
-7.00713751,0.43794060,10.37629000
-7.00580351,0.43794060,10.37934000
-7.00446951,0.43794060,10.38392000
-7.00313551,0.43794060,10.38697000
-7.00180151,0.43794060,10.39003000
-7.00046751,0.43794060,10.39308000
-6.99913351,0.43794060,10.39766000
-6.99779951,0.43794060,10.40071000
-6.99646551,0.43794060,10.40376000
-6.99513151,0.43794060,10.40834000
-6.99379751,0.43671990,10.41139000
-6.99246351,0.43519400,10.41444000
-6.99112951,0.43519400,10.41902000
-6.98979551,0.43519400,10.42207000
-6.98846151,0.43519400,10.42512000
-6.98712751,0.43519400,10.43123000
-6.98579351,0.43519400,10.43428000
-6.98445951,0.43519400,10.43886000
-6.98312551,0.43519400,10.44343000
-6.98179151,0.43519400,10.44649000
-6.98045751,0.43519400,10.44954000
-6.97912351,0.43366800,10.45412000
-6.97778951,0.43366800,10.45717000
-6.97645551,0.43244730,10.46022000
-6.97512151,0.43244730,10.46480000
-6.97378751,0.43244730,10.46785000
-6.97245351,0.43244730,10.47090000
-6.97111951,0.43244730,10.47395000
-6.96978551,0.43244730,10.47853000
-6.96845151,0.43244730,10.48311000
-6.96711751,0.43244730,10.48921000
-6.96578351,0.43244730,10.49379000
-6.96444951,0.43366800,10.49684000
-6.96311551,0.43366800,10.50142000
-6.96178151,0.43366800,10.50447000
-6.96044751,0.43366800,10.51057000
-6.95911351,0.43366800,10.51363000
-6.95777951,0.43366800,10.51820000
-6.95644551,0.43366800,10.52431000
-6.95511151,0.43366800,10.52889000
-6.95377751,0.43366800,10.53194000
-6.95244351,0.43366800,10.53652000
-6.95110951,0.43366800,10.53804000
-6.94977551,0.43366800,10.54262000
-6.94844151,0.43366800,10.54720000
-6.94710751,0.43366800,10.55025000
-6.94577351,0.43366800,10.55330000
-6.94443951,0.43366800,10.55483000
-6.94310551,0.43366800,10.55788000
-6.94177151,0.43366800,10.56246000
-6.94043751,0.43366800,10.56551000
-6.93910351,0.43366800,10.56856000
-6.93776951,0.43366800,10.57314000
-6.93643551,0.43366800,10.57772000
-6.93510151,0.43366800,10.58382000
-6.93376751,0.43519400,10.58687000
-6.93243351,0.43519400,10.59297000
-6.93109951,0.43519400,10.59603000
-6.92976551,0.43519400,10.60060000
-6.92843151,0.43519400,10.60518000
-6.92709751,0.43519400,10.60976000
-6.92576351,0.43519400,10.61586000
-6.92442951,0.43519400,10.62044000
-6.92309551,0.43519400,10.62349000
-6.92176151,0.43519400,10.62807000
-6.92042751,0.43519400,10.62960000
-6.91909351,0.43519400,10.63265000
-6.91775951,0.43519400,10.63875000
-6.91642551,0.43519400,10.64180000
-6.91509151,0.43519400,10.64486000
-6.91375751,0.43519400,10.64943000
-6.91242351,0.43519400,10.65249000
-6.91108951,0.43519400,10.65554000
-6.90975551,0.43519400,10.66164000
-6.90842151,0.43794060,10.66469000
-6.90708751,0.43946650,10.66774000
-6.90575351,0.43946650,10.67232000
-6.90441951,0.43946650,10.67537000
-6.90308551,0.43946650,10.67843000
-6.90175151,0.43946650,10.68453000
-6.90041751,0.43946650,10.68606000
-6.89908351,0.43946650,10.68911000
-6.89774951,0.43946650,10.69216000
-6.89641551,0.43946650,10.69826000
-6.89508151,0.43946650,10.70131000
-6.89374751,0.44099250,10.70437000
-6.89241351,0.44099250,10.71200000
-6.89107951,0.44221320,10.71505000
-6.88974551,0.44221320,10.71963000
-6.88841151,0.44221320,10.72268000
-6.88707751,0.44221320,10.72573000
-6.88574351,0.44221320,10.73031000
-6.88440951,0.44221320,10.73336000
-6.88307551,0.44221320,10.73641000
-6.88174151,0.44221320,10.73946000
-6.88040751,0.44221320,10.74404000
-6.87907351,0.44221320,10.74709000
-6.87773951,0.44221320,10.75014000
-6.87640551,0.44221320,10.75472000
-6.87507151,0.44221320,10.75777000
-6.87373751,0.44221320,10.76235000
-6.87240351,0.44221320,10.76846000
-6.87106951,0.44221320,10.77303000
-6.86973551,0.44221320,10.77761000
-6.86840151,0.44221320,10.78066000
-6.86706751,0.44373910,10.78372000
-6.86573351,0.44373910,10.78829000
-6.86439951,0.44373910,10.79134000
-6.86306551,0.44373910,10.79440000
-6.86173151,0.44373910,10.79897000
-6.86039751,0.44373910,10.80355000
-6.85906351,0.44373910,10.80660000
-6.85772951,0.44373910,10.81118000
-6.85639551,0.44373910,10.81423000
-6.85506151,0.44373910,10.81881000
-6.85372751,0.44373910,10.82339000
-6.85239351,0.44495990,10.82644000
-6.85105951,0.44495990,10.82949000
-6.84972551,0.44648580,10.83560000
-6.84839151,0.44648580,10.83865000
-6.84705751,0.44801170,10.84170000
-6.84572351,0.44923250,10.84628000
-6.84438951,0.44923250,10.84933000
-6.84305551,0.45075840,10.85238000
-6.84172151,0.45075840,10.85696000
-6.84038751,0.45228430,10.86001000
-6.83905351,0.45228430,10.86306000
-6.83771951,0.45228430,10.86612000
-6.83638551,0.45228430,10.87222000
-6.83505151,0.45228430,10.87527000
-6.83371751,0.45228430,10.88138000
-6.83238351,0.45228430,10.88595000
-6.83104951,0.45350500,10.88900000
-6.82971551,0.45503100,10.89358000
-6.82838151,0.45655690,10.89816000
-6.82704751,0.45777760,10.90121000
-6.82571351,0.45930360,10.90579000
-6.82437951,0.45930360,10.91037000
-6.82304551,0.45930360,10.91647000
-6.82171151,0.46082950,10.91952000
-6.82037751,0.46205020,10.92257000
-6.81904351,0.46357620,10.92715000
-6.81770951,0.46357620,10.93020000
-6.81637551,0.46510210,10.93478000
-6.81504151,0.46510210,10.94089000
-6.81370751,0.46632280,10.94546000
-6.81237351,0.46784870,10.95157000
-6.81103951,0.46937470,10.95614000
-6.80970551,0.47059540,10.96225000
-6.80837151,0.47212130,10.96683000
-6.80703751,0.47364730,10.96988000
-6.80570351,0.47486800,10.97598000
-6.80436951,0.47639390,10.98056000
-6.80303551,0.47791980,10.98209000
-6.80170151,0.47914060,10.98819000
-6.80036751,0.48066650,10.99124000
-6.79903351,0.48219250,10.99582000
-6.79769951,0.48341320,11.00040000
-6.79636551,0.48493910,11.00192000
-6.79503151,0.48646500,11.00803000
-6.79369751,0.48768580,11.01260000
-6.79236351,0.48921170,11.01871000
-6.79102951,0.49043240,11.02328000
-6.78969551,0.49195840,11.02786000
-6.78836151,0.49348430,11.03397000
-6.78702751,0.49470510,11.03855000
-6.78569351,0.49623100,11.04465000
-6.78435951,0.49775690,11.04770000
-6.78302551,0.49897760,11.05380000
-6.78169151,0.49897760,11.05838000
-6.78035751,0.50050350,11.06449000
-6.77902351,0.50202950,11.06754000
-6.77768951,0.50325020,11.07059000
-6.77635551,0.50477610,11.07669000
-6.77502151,0.50630210,11.08127000
-6.77368751,0.50752280,11.08585000
-6.77235351,0.50904880,11.09043000
-6.77101951,0.51057460,11.09348000
-6.76968551,0.51179540,11.09653000
-6.76835151,0.51332130,11.10263000
-6.76701751,0.51332130,11.10721000
-6.76568351,0.51484730,11.11179000
-6.76434951,0.51484730,11.11484000
-6.76301551,0.51606800,11.11942000
-6.76168151,0.51606800,11.12400000
-6.76034751,0.51606800,11.12705000
-6.75901351,0.51759390,11.13163000
-6.75767951,0.51759390,11.13773000
-6.75634551,0.51911990,11.14078000
-6.75501151,0.51911990,11.14688000
-6.75367751,0.52186650,11.14994000
-6.75234351,0.52339240,11.15452000
-6.75100951,0.52461320,11.15909000
-6.74967551,0.52766500,11.16367000
-6.74834151,0.53041170,11.16672000
-6.74700751,0.53315840,11.17130000
-6.74567351,0.53315840,11.17435000
-6.74433951,0.53315840,11.17740000
-6.74300551,0.53468430,11.18198000
-6.74167151,0.53590500,11.18503000
-6.74033751,0.53743090,11.18809000
-6.73900351,0.53895690,11.19266000
-6.73766951,0.53895690,11.19572000
-6.73633551,0.53895690,11.19877000
-6.73500151,0.54017760,11.20335000
-6.73366751,0.54170350,11.20640000
-6.73233351,0.54445020,11.20945000
-6.73099951,0.54597620,11.21250000
-6.72966551,0.54872280,11.21708000
-6.72833151,0.55024870,11.22013000
-6.72699751,0.55177470,11.22318000
-6.72566351,0.55299540,11.22776000
-6.72432951,0.55452130,11.23081000
-6.72299551,0.55604730,11.23386000
-6.72166151,0.55726800,11.23844000
-6.72032751,0.55879390,11.24149000
-6.71899351,0.56031980,11.24454000
-6.71765951,0.56154060,11.24912000
-6.71632551,0.56306650,11.25217000
-6.71499151,0.56459240,11.25523000
-6.71365751,0.56581320,11.25828000
-6.71232351,0.56733910,11.26286000
-6.71098951,0.56886500,11.26591000
-6.70965551,0.57008580,11.26896000
-6.70832151,0.57161170,11.27354000
-6.70698751,0.57435830,11.27659000
-6.70565351,0.57588430,11.27964000
-6.70431951,0.57741020,11.28422000
-6.70298551,0.57863090,11.28727000
-6.70165151,0.58015690,11.29032000
-6.70031751,0.58137760,11.29337000
-6.69898351,0.58442940,11.29795000
-6.69764951,0.58565020,11.30100000
-6.69631551,0.58870200,11.30406000
-6.69498151,0.58992280,11.30863000
-6.69364751,0.59297470,11.31169000
-6.69231351,0.59572130,11.31474000
-6.69097951,0.59846790,11.31931000
-6.68964551,0.60151980,11.32237000
-6.68831151,0.60426650,11.32389000
-6.68697751,0.60701320,11.32694000
-6.68564351,0.61006500,11.33152000
-6.68430951,0.61128570,11.33457000
-6.68297551,0.61433760,11.33763000
-6.68164151,0.61708430,11.34220000
-6.68030751,0.61983090,11.34525000
-6.67897351,0.62288280,11.34831000
-6.67763951,0.62562940,11.35136000
-6.67630551,0.62837610,11.35594000
-6.67497151,0.63112280,11.35899000
-6.67363751,0.63417460,11.36204000
-6.67230351,0.63692130,11.36662000
-6.67096951,0.63966800,11.36967000
-6.66963551,0.64271980,11.37425000
-6.66830151,0.64394060,11.37883000
-6.66696751,0.64699240,11.38188000
-6.66563351,0.65126500,11.38493000
-6.66429951,0.65248570,11.38951000
-6.66296551,0.65401170,11.39256000
-6.66163151,0.65553760,11.39561000
-6.66029751,0.65828420,11.40019000
-6.65896351,0.66103090,11.40324000
-6.65762951,0.66255680,11.40629000
-6.65629551,0.66530350,11.41087000
-6.65496151,0.66682940,11.41392000
-6.65362751,0.66957610,11.41697000
