t[s],U_A,U_B
-7.90795283,0.58565020,3.19528800
-7.90661883,0.58717610,3.19681400
-7.90528483,0.58992280,3.19986600
-7.90395083,0.59144870,3.20444300
-7.90261683,0.59297470,3.20749500
-7.90128283,0.59572130,3.21054700
-7.89994883,0.59724720,3.21359900
-7.89861483,0.59999390,3.21817700
-7.89728083,0.60274060,3.22122900
-7.89594683,0.60579240,3.22428000
-7.89461283,0.60853910,3.22885800
-7.89327883,0.61128570,3.23191000
-7.89194483,0.61433760,3.23496200
-7.89061083,0.61708430,3.23954000
-7.88927683,0.61983090,3.24259200
-7.88794283,0.62135680,3.24564300
-7.88660883,0.62410350,3.25174700
-7.88527483,0.62685020,3.25479900
-7.88394083,0.62990210,3.25785100
-7.88260683,0.63264870,3.26395500
-7.88127283,0.63539530,3.26700700
-7.87993883,0.63844720,3.27005800
-7.87860483,0.64119390,3.27463600
-7.87727083,0.64394060,3.27768800
-7.87593683,0.64699240,3.28074000
-7.87460283,0.64973910,3.28684400
-7.87326883,0.65248570,3.28989500
-7.87193483,0.65553760,3.29294700
-7.87060083,0.65981020,3.29447300
-7.86926683,0.66255680,3.30057700
-7.86793283,0.66530350,3.30210300
-7.86659883,0.66957610,3.30515400
-7.86526483,0.67262790,3.31125800
-7.86393083,0.67384870,3.31431000
-7.86259683,0.67690060,3.31736200
-7.86126283,0.68117310,3.32346600
-7.85992883,0.68391980,3.32804300
-7.85859483,0.68666650,3.33262100
-7.85726083,0.69093910,3.33567300
-7.85592683,0.69368570,3.33719900
-7.85459283,0.69795830,3.34025100
-7.85325883,0.70101020,3.34482900
-7.85192483,0.70375680,3.34788100
-7.85059083,0.70650350,3.35093200
-7.84925683,0.70955530,3.35551000
-7.84792283,0.71230200,3.35856200
-7.84658883,0.71382790,3.36314000
-7.84525483,0.71657460,3.36924300
-7.84392083,0.71932130,3.37229500
-7.84258683,0.72237310,3.37839900
-7.84125283,0.72511980,3.38297700
-7.83991883,0.72786650,3.39060600
-7.83858483,0.73091830,3.39365800
-7.83725083,0.73366500,3.39823600
-7.83591683,0.73519090,3.40281400
-7.83458283,0.73793760,3.40586600
-7.83324883,0.74068420,3.41196900
-7.83191483,0.74373610,3.41502100
-7.83058083,0.74648270,3.41959900
-7.82924683,0.74800870,3.42417700
-7.82791283,0.74922940,3.42722900
-7.82657883,0.75075530,3.43180600
-7.82524483,0.75350200,3.43638400
-7.82391083,0.75655380,3.44096200
-7.82257683,0.75930050,3.44401400
-7.82124283,0.76204720,3.45011700
-7.81990883,0.76357310,3.45316900
-7.81857483,0.76784570,3.45622100
-7.81724083,0.77211830,3.46079900
-7.81590683,0.77486500,3.46385100
-7.81457283,0.77913760,3.46995400
-7.81323883,0.78218940,3.47453200
-7.81190483,0.78493610,3.47758400
-7.81057083,0.78768270,3.48216200
-7.80923683,0.79073460,3.48521400
-7.80790283,0.79348120,3.48826600
-7.80656883,0.79622790,3.49284400
-7.80523483,0.79927970,3.49589500
-7.80390083,0.80202650,3.50047300
-7.80256683,0.80477310,3.50505100
-7.80123283,0.80782500,3.50657700
-7.79989883,0.81057160,3.50962900
-7.79856483,0.81331830,3.51268100
-7.79723083,0.81637010,3.51725800
-7.79589683,0.81911680,3.52336200
-7.79456283,0.82186350,3.52946500
-7.79322883,0.82491530,3.53251700
-7.79189483,0.82766200,3.53556900
-7.79056083,0.83040860,3.54014700
-7.78922683,0.83346050,3.54319900
-7.78789283,0.83620720,3.54625100
-7.78655883,0.83895390,3.55235500
-7.78522483,0.84047970,3.55540600
-7.78389083,0.84322640,3.55998400
-7.78255683,0.84475240,3.56456200
-7.78122283,0.84627830,3.56761400
-7.77988883,0.84902500,3.57371800
-7.77855483,0.85177160,3.57829500
-7.77722083,0.85451830,3.58134700
-7.77588683,0.85757010,3.58745100
-7.77455283,0.86031680,3.59355400
-7.77321883,0.86306350,3.59965800
-7.77188483,0.86611530,3.60271000
-7.77055083,0.86886200,3.60881400
-7.76921683,0.87160860,3.61339100
-7.76788283,0.87466050,3.61644300
-7.76654883,0.87740710,3.62102100
-7.76521483,0.88015380,3.62407300
-7.76388083,0.88320570,3.62865100
-7.76254683,0.88595240,3.63475400
-7.76121283,0.88869900,3.63933200
-7.75987883,0.89175090,3.64543600
-7.75854483,0.89602350,3.65001400
-7.75721083,0.89877010,3.65611700
-7.75587683,0.90151680,3.66069500
-7.75454283,0.90426340,3.66679900
-7.75320883,0.90853600,3.67137700
-7.75187483,0.91280860,3.67748000
-7.75054083,0.91586050,3.68205800
-7.74920683,0.92013310,3.68663600
-7.74787283,0.92440560,3.69273900
-7.74653883,0.92867820,3.69579100
-7.74520483,0.93295090,3.70189500
-7.74387083,0.93722340,3.70647300
-7.74253683,0.94149600,3.71257700
-7.74120283,0.94546340,3.71715500
-7.73986883,0.94851530,3.72173200
-7.73853483,0.95278790,3.72783600
-7.73720083,0.95553450,3.73241400
-7.73586683,0.95980710,3.73851800
-7.73453283,0.96407970,3.74309500
-7.73319883,0.96682640,3.74767300
-7.73186483,0.96987830,3.75225100
-7.73053083,0.97262490,3.75835400
-7.72919683,0.97537150,3.76293200
-7.72786283,0.97842340,3.76751000
-7.72652883,0.98117010,3.77361300
-7.72519483,0.98391680,3.77819200
-7.72386083,0.98696860,3.78429500
-7.72252683,0.98971530,3.78887300
-7.72119283,0.99246190,3.79497700
-7.71985883,0.99673450,3.79955400
-7.71852483,1.00100700,3.80565800
-7.71719083,1.00528000,3.81023600
-7.71585683,1.00955200,3.81634000
-7.71452283,1.01382500,3.82091700
-7.71318883,1.01809800,3.82549500
-7.71185483,1.02237000,3.83007300
-7.71052083,1.02664300,3.83465100
-7.70918683,1.03091500,3.84075400
-7.70785283,1.03518800,3.84533200
-7.70651883,1.03946000,3.85143600
-7.70518483,1.04373300,3.85448800
-7.70385083,1.04800600,3.85906600
-7.70251683,1.05227800,3.86516900
-7.70118283,1.05655100,3.86974700
-7.69984883,1.06082300,3.87585100
-7.69851483,1.06509600,3.87890200
-7.69718083,1.06936900,3.88348100
-7.69584683,1.07364100,3.88805800
-7.69451283,1.07638800,3.89263600
-7.69317883,1.08066000,3.89874000
-7.69184483,1.08340700,3.90331700
-7.69051083,1.08768000,3.90636900
-7.68917683,1.09073200,3.91247300
-7.68784283,1.09500400,3.91552500
-7.68650883,1.09927700,3.92010200
-7.68517483,1.10202300,3.92468000
-7.68384083,1.10629600,3.92925800
-7.68250683,1.10904300,3.93536200
-7.68117283,1.11331500,3.93841400
-7.67983883,1.11758800,3.94451700
-7.67850483,1.12186000,3.94756900
-7.67717083,1.12613300,3.95214700
-7.67583683,1.13040600,3.95825100
-7.67450283,1.13467800,3.96130300
-7.67316883,1.13773000,3.96435500
-7.67183483,1.14200300,3.96893200
-7.67050083,1.14627500,3.97198400
-7.66916683,1.15054800,3.97503600
-7.66783283,1.15329400,3.98114000
-7.66649883,1.15604100,3.98571700
-7.66516483,1.16031400,3.99182100
-7.66383083,1.16336600,3.99639900
-7.66249683,1.16611200,4.00097700
-7.66116283,1.16885900,4.00402800
-7.65982883,1.17191100,4.00708000
-7.65849483,1.17465700,4.01013200
-7.65716083,1.17740400,4.01471000
-7.65582683,1.18167700,4.01776200
-7.65449283,1.18594900,4.02081400
-7.65315883,1.19022200,4.02539200
-7.65182483,1.19449400,4.02844300
-7.65049083,1.19876700,4.03149500
-7.64915683,1.20151400,4.03607300
-7.64782283,1.20578600,4.03912500
-7.64648883,1.21005900,4.04217700
-7.64515483,1.21433200,4.04675400
-7.64382083,1.21860400,4.04980600
-7.64248683,1.22287700,4.05285800
-7.64115283,1.22714900,4.05591000
-7.63981883,1.23142200,4.06048800
-7.63848483,1.23569400,4.06354000
-7.63715083,1.23996700,4.06659100
-7.63581683,1.24424000,4.07116900
-7.63448283,1.24729100,4.07422100
-7.63314883,1.25156400,4.07727300
-7.63181483,1.25431100,4.08185100
-7.63048083,1.25705700,4.08642800
-7.62914683,1.26133000,4.08948000
-7.62781283,1.26560300,4.09405800
-7.62647882,1.26987500,4.09711000
-7.62514482,1.27262200,4.10016200
-7.62381082,1.27689400,4.10473900
-7.62247682,1.28116700,4.10779100
-7.62114282,1.28544000,4.11236900
-7.61980882,1.28849100,4.11694700
-7.61847482,1.29276400,4.11999900
-7.61714082,1.29703700,4.12305100
-7.61580682,1.30130900,4.12915400
-7.61447282,1.30558200,4.13220600
-7.61313882,1.30985400,4.13525800
-7.61180482,1.31412700,4.13983600
-7.61047082,1.31840000,4.14288800
-7.60913682,1.32267200,4.14594000
-7.60780282,1.32694500,4.14899200
-7.60646882,1.33121700,4.15356900
-7.60513482,1.33396400,4.15662100
-7.60380082,1.33823700,4.16272400
-7.60246682,1.34098300,4.16577700
-7.60113282,1.34403500,4.17035400
-7.59979882,1.34830800,4.17645800
-7.59846482,1.35258000,4.18103600
-7.59713082,1.35807400,4.18561400
-7.59579682,1.36234600,4.19019100
-7.59446282,1.36661900,4.19476900
-7.59312882,1.37089100,4.19934700
-7.59179482,1.37516400,4.20239900
-7.59046082,1.37943700,4.20545100
-7.58912682,1.38370900,4.21002800
-7.58779282,1.38798200,4.21308000
-7.58645882,1.39225400,4.21613200
-7.58512482,1.39652700,4.22071000
-7.58379082,1.40080000,4.22376200
-7.58245682,1.40507200,4.22834000
-7.58112282,1.40934500,4.23291700
-7.57978882,1.41361700,4.23596900
-7.57845482,1.41941600,4.23902100
-7.57712082,1.42368800,4.24512500
-7.57578682,1.42918200,4.24817700
-7.57445282,1.43498000,4.25275400
-7.57311882,1.44077900,4.25733200
-7.57178482,1.44627200,4.26038400
-7.57045082,1.45054500,4.26343600
-7.56911682,1.45481700,4.26953900
-7.56778282,1.45909000,4.27411700
-7.56644882,1.46336300,4.27869500
-7.56511482,1.46763500,4.28174700
-7.56378082,1.47190800,4.28632500
-7.56244682,1.47618000,4.29242800
-7.56111282,1.48045300,4.29548000
-7.55977882,1.48472500,4.30158400
-7.55844482,1.48899800,4.30616200
-7.55711082,1.49327100,4.31226500
-7.55577682,1.49906900,4.31684300
-7.55444282,1.50456200,4.32142100
-7.55310882,1.51036100,4.32752500
-7.55177482,1.51463400,4.33057600
-7.55044082,1.52043200,4.33668000
-7.54910682,1.52592600,4.34125800
-7.54777282,1.53019800,4.34736200
-7.54643882,1.53599700,4.35194000
-7.54510482,1.54026900,4.35499100
-7.54377082,1.54454200,4.36109500
-7.54243682,1.54881400,4.36567300
-7.54110282,1.55308700,4.37025100
-7.53976882,1.55858000,4.37482800
-7.53843482,1.56285300,4.37940600
-7.53710082,1.56865100,4.38551000
-7.53576682,1.57292400,4.39008800
-7.53443282,1.57872200,4.39619100
-7.53309882,1.58421600,4.39924300
-7.53176482,1.59001400,4.40534700
-7.53043082,1.59550800,4.40992500
-7.52909682,1.59978000,4.41450200
-7.52776282,1.60405300,4.41908000
-7.52642882,1.60985100,4.42365800
-7.52509482,1.61412400,4.42976200
-7.52376082,1.61992300,4.43281400
-7.52242682,1.62541600,4.43586500
-7.52109282,1.63121400,4.44196900
-7.51975882,1.63548700,4.44502100
-7.51842482,1.64128500,4.44807200
-7.51709082,1.64677900,4.45265100
-7.51575682,1.65257700,4.45722800
-7.51442282,1.65807100,4.46333200
-7.51308882,1.66234300,4.46791000
-7.51175482,1.66814200,4.47401300
-7.51042082,1.67241400,4.47859100
-7.50908682,1.67668700,4.48316900
-7.50775282,1.68248500,4.48927300
-7.50641882,1.68797900,4.49232500
-7.50508482,1.69225100,4.49690200
-7.50375082,1.69652400,4.49995400
-7.50241682,1.70232200,4.50453200
-7.50108282,1.70659500,4.50911000
-7.49974882,1.71086800,4.51216200
-7.49841482,1.71666600,4.51368800
-7.49708082,1.72216000,4.51826500
-7.49574682,1.72795800,4.52284300
-7.49441282,1.73345100,4.52742100
-7.49307882,1.73772400,4.53199900
-7.49174482,1.74352200,4.53505000
-7.49041082,1.74779500,4.53810300
-7.48907682,1.75206800,4.54115400
-7.48774282,1.75634000,4.54573200
-7.48640882,1.76061300,4.54878400
-7.48507482,1.76488500,4.55031000
-7.48374082,1.77068400,4.55488700
-7.48240682,1.77495600,4.55794000
-7.48107282,1.77922900,4.56251700
-7.47973882,1.78350200,4.56709500
-7.47840482,1.79052100,4.57167200
-7.47707082,1.79631900,4.57472400
-7.47573682,1.80181300,4.57930200
-7.47440282,1.80761100,4.58235400
-7.47306882,1.81310500,4.58693200
-7.47173482,1.81890300,4.58998400
-7.47040082,1.82317600,4.59303600
-7.46906682,1.82744800,4.59761300
-7.46773282,1.83172100,4.60219100
-7.46639882,1.83751900,4.60524300
-7.46506482,1.84179200,4.60829500
-7.46373082,1.84606500,4.61287300
-7.46239682,1.85033700,4.61592500
-7.46106282,1.85461000,4.62050200
-7.45972882,1.86010300,4.62660600
-7.45839482,1.86437600,4.62965800
-7.45706082,1.86864800,4.63271000
-7.45572682,1.87292100,4.63881300
-7.45439282,1.87719400,4.64186500
-7.45305882,1.88146600,4.64796900
-7.45172482,1.88451800,4.65102100
-7.45039082,1.88848500,4.65407300
-7.44905682,1.89275800,4.65865000
-7.44772282,1.89703100,4.66322900
-7.44638882,1.90008200,4.66628000
-7.44505482,1.90282900,4.67085800
-7.44372082,1.90710200,4.67543600
-7.44238682,1.91290000,4.67848700
-7.44105282,1.91564700,4.68306500
-7.43971882,1.91991900,4.68764300
-7.43838482,1.92419200,4.68916900
-7.43705082,1.92846500,4.69374700
-7.43571682,1.93273700,4.69832500
-7.43438282,1.93853600,4.70137600
-7.43304882,1.94280800,4.70595400
-7.43171482,1.94708100,4.70748000
-7.43038082,1.95135400,4.71205800
-7.42904682,1.95562600,4.71663600
-7.42771282,1.95989900,4.71968700
-7.42637882,1.96264500,4.72426500
-7.42504482,1.96691800,4.73036900
-7.42371082,1.97119100,4.73494700
-7.42237682,1.97393700,4.73647300
-7.42104282,1.97698900,4.74105000
-7.41970882,1.98095600,4.74410200
-7.41837482,1.98522900,4.74715400
-7.41704082,1.98828100,4.75173200
-7.41570682,1.99255300,4.75325800
-7.41437282,1.99682600,4.75631000
-7.41303882,2.00109900,4.75936100
-7.41170482,2.00384500,4.76241400
-7.41037082,2.00659200,4.76393900
-7.40903682,2.00964400,4.76699100
-7.40770282,2.01239100,4.77004300
-7.40636882,2.01513700,4.77156900
-7.40503482,2.01818900,4.77767300
-7.40370082,2.02246200,4.78072500
-7.40236682,2.02520800,4.78377600
-7.40103282,2.02948100,4.78835400
-7.39969882,2.03222800,4.79140600
-7.39836482,2.03528000,4.79445800
-7.39703082,2.03955200,4.79903600
-7.39569682,2.04382500,4.80208800
-7.39436282,2.04809700,4.80514000
-7.39302882,2.05084400,4.80971700
-7.39169482,2.05359100,4.81429500
-7.39036082,2.05511600,4.81734700
-7.38902682,2.05664200,4.82192500
-7.38769282,2.05938900,4.82497600
-7.38635882,2.06213600,4.82802800
-7.38502482,2.06366200,4.83260600
-7.38369082,2.06518700,4.83565800
-7.38235682,2.06793400,4.83870900
-7.38102282,2.07068100,4.84328700
-7.37968882,2.07373300,4.84633900
-7.37835482,2.07647900,4.84939100
-7.37702082,2.07800500,4.85244300
-7.37568682,2.08075200,4.85702100
-7.37435282,2.08349900,4.86007300
-7.37301882,2.08655000,4.86312400
-7.37168482,2.08929700,4.86770200
-7.37035082,2.09082300,4.87075400
-7.36901682,2.09204400,4.87380600
-7.36768282,2.09509600,4.87838400
-7.36634882,2.09784200,4.88143500
-7.36501482,2.10058900,4.88448700
-7.36368082,2.10364100,4.88753900
-7.36234682,2.10364100,4.89211700
-7.36101282,2.10486100,4.89516900
-7.35967882,2.10638800,4.89822100
-7.35834482,2.10913400,4.90279900
-7.35701082,2.10913400,4.90585000
-7.35567682,2.11218600,4.90890200
-7.35434282,2.11493300,4.91348000
-7.35300882,2.11493300,4.91653200
-7.35167482,2.11645900,4.91958400
-7.35034082,2.11645900,4.92416100
-7.34900682,2.11645900,4.92721400
-7.34767282,2.11645900,4.93026500
-7.34633882,2.11645900,4.93331700
-7.34500482,2.11645900,4.93789500
-7.34367082,2.11645900,4.94094700
-7.34233682,2.11645900,4.94399800
-7.34100282,2.11645900,4.94857600
-7.33966882,2.11645900,4.95162800
-7.33833482,2.11645900,4.95468000
-7.33700082,2.11645900,4.95925800
-7.33566682,2.11645900,4.96231000
-7.33433282,2.11645900,4.96536200
-7.33299882,2.11645900,4.96841300
-7.33166482,2.11645900,4.97299100
-7.33033082,2.11645900,4.97604300
-7.32899682,2.11493300,4.98214700
-7.32766282,2.11340700,4.98519800
-7.32632882,2.11340700,4.98825000
-7.32499482,2.11218600,4.99130200
-7.32366082,2.11066000,4.99588000
-7.32232682,2.10913400,4.99893200
-7.32099282,2.10791300,5.00198400
-7.31965882,2.10638800,5.00656100
-7.31832482,2.10364100,5.00961300
-7.31699082,2.10211500,5.01266500
-7.31565682,2.09936800,5.01724300
-7.31432282,2.09784200,5.02029500
-7.31298882,2.09631600,5.02334600
-7.31165482,2.09357000,5.02792400
-7.31032082,2.09082300,5.03097600
-7.30898682,2.08777100,5.03555400
-7.30765282,2.08502500,5.04013200
-7.30631882,2.08227800,5.04318300
-7.30498482,2.07922600,5.04623500
-7.30365082,2.07647900,5.04928800
-7.30231682,2.07220700,5.05386500
-7.30098282,2.06793400,5.05691700
-7.29964882,2.06518700,5.05996900
-7.29831482,2.06366200,5.06454700
-7.29698082,2.05938900,5.06912500
-7.29564682,2.05511600,5.07217600
-7.29431282,2.05084400,5.07675400
-7.29297882,2.04657100,5.07980600
-7.29164482,2.04382500,5.08590900
-7.29031082,2.03955200,5.08896200
-7.28897682,2.03375300,5.09048700
-7.28764282,2.02948100,5.09353900
-7.28630882,2.02368200,5.09964300
-7.28497482,2.01941000,5.10422000
-7.28364082,2.01513700,5.11032500
-7.28230682,2.00964400,5.11337700
-7.28097282,2.00384500,5.11642800
-7.27963882,1.99835200,5.12100600
-7.27830482,1.99255300,5.12405800
-7.27697082,1.98828100,5.12863600
-7.27563682,1.98248200,5.13473900
-7.27430282,1.97698900,5.13626500
-7.27296882,1.97119100,5.14084300
-7.27163482,1.96539200,5.14542100
-7.27030082,1.95837300,5.14999900
-7.26896682,1.95135400,5.15610200
-7.26763282,1.94555500,5.15915400
-7.26629882,1.93853600,5.16220600
-7.26496482,1.93273700,5.16678400
-7.26363082,1.92571800,5.17136100
-7.26229682,1.91839300,5.17441300
-7.26096282,1.91290000,5.18051700
-7.25962882,1.90557600,5.18204300
-7.25829482,1.89855600,5.18356800
-7.25696082,1.89153700,5.18662100
-7.25562682,1.88451800,5.19272400
-7.25429282,1.87719400,5.19577600
-7.25295882,1.87017400,5.19882800
-7.25162482,1.86315500,5.20493100
-7.25029082,1.85461000,5.20798400
-7.24895682,1.84606500,5.21408700
-7.24762282,1.83751900,5.21866500
-7.24628882,1.82897400,5.22476900
-7.24495482,1.82042900,5.22782100
-7.24362082,1.81310500,5.23239900
-7.24228682,1.80333900,5.23850200
-7.24095282,1.79326800,5.24155400
-7.23961882,1.78472200,5.24765800
-7.23828482,1.77770300,5.25223500
-7.23695082,1.76915800,5.25681300
-7.23561682,1.76061300,5.26139100
-7.23428282,1.75206800,5.26596900
-7.23294882,1.74352200,5.27054700
-7.23161482,1.73497700,5.27512500
-7.23028082,1.72521100,5.27817600
-7.22894682,1.71514000,5.28428000
-7.22761282,1.70506900,5.28733200
-7.22627882,1.69652400,5.29038400
-7.22494482,1.68675800,5.29648700
-7.22361082,1.67668700,5.30106500
-7.22227682,1.66661600,5.30564300
-7.22094282,1.65685000,5.30869500
-7.21960882,1.64677900,5.31327200
-7.21827482,1.63701300,5.31785000
-7.21694082,1.62694200,5.32090200
-7.21560682,1.61839700,5.32395400
-7.21427282,1.60832500,5.32853200
-7.21293882,1.59703400,5.33158300
-7.21160482,1.58696200,5.33463500
-7.21027082,1.57719700,5.34073900
-7.20893682,1.56712500,5.34379100
-7.20760282,1.55736000,5.34684300
-7.20626882,1.54728800,5.35142000
-7.20493482,1.53721700,5.35447200
-7.20360082,1.52745100,5.35752400
-7.20226682,1.51738000,5.36057600
-7.20093282,1.50883500,5.36515400
-7.19959882,1.49906900,5.36820600
-7.19826482,1.48899800,5.37125800
-7.19693082,1.47892700,5.37583500
-7.19559682,1.46916100,5.37888700
-7.19426282,1.45909000,5.38193900
-7.19292882,1.44901900,5.38651700
-7.19159482,1.43772700,5.38956900
-7.19026082,1.42918200,5.39262100
-7.18892682,1.42063700,5.39719800
-7.18759282,1.41087100,5.40177600
-7.18625882,1.40080000,5.40482800
-7.18492482,1.39072800,5.40940600
-7.18359082,1.38096300,5.41245700
-7.18225682,1.37089100,5.41703500
-7.18092282,1.36082000,5.42314000
-7.17958882,1.35105400,5.42619100
-7.17825482,1.34250900,5.43229500
-7.17692082,1.33396400,5.43687200
-7.17558681,1.32389300,5.43992500
-7.17425281,1.31534800,5.44450200
-7.17291881,1.30680300,5.44755400
-7.17158481,1.29825700,5.45060600
-7.17025081,1.28971200,5.45518400
-7.16891681,1.27994600,5.45823500
-7.16758281,1.26987500,5.46128700
-7.16624881,1.25980400,5.46739100
-7.16491481,1.25156400,5.47196900
-7.16358081,1.24301900,5.47502000
-7.16224681,1.23447400,5.48112400
-7.16091281,1.22592900,5.48417600
-7.15957881,1.21585700,5.48722800
-7.15824481,1.20578600,5.49180600
-7.15691081,1.19724100,5.49485700
-7.15557681,1.19022200,5.49943500
-7.15424281,1.18320300,5.50401300
-7.15290881,1.17313100,5.50859100
-7.15157481,1.16458600,5.51469400
-7.15024081,1.15756700,5.51927300
-7.14890681,1.14902200,5.52537600
-7.14757281,1.14047700,5.52995400
-7.14623881,1.13193200,5.53300600
-7.14490481,1.12491200,5.53911000
-7.14357081,1.11758800,5.54368700
-7.14223681,1.11056900,5.54979100
-7.14090281,1.10202300,5.55284300
-7.13956881,1.09500400,5.55894700
-7.13823481,1.08645900,5.56352400
-7.13690081,1.07791400,5.56657600
-7.13556681,1.07089400,5.57268000
-7.13423281,1.06357000,5.57725800
-7.13289881,1.05807700,5.58031000
-7.13156481,1.05227800,5.58336200
-7.13023081,1.04373300,5.58793900
-7.12889681,1.03671400,5.59099100
-7.12756281,1.02938900,5.59556900
-7.12622881,1.02237000,5.60014700
-7.12489481,1.01535100,5.60625000
-7.12356081,1.00833200,5.61082800
-7.12222681,1.00100700,5.61693200
-7.12089281,0.99246190,5.61998400
-7.11955881,0.98544270,5.62303500
-7.11822481,0.97964420,5.62913900
-7.11689081,0.97109900,5.63371700
-7.11555681,0.96407970,5.63982100
-7.11422281,0.95828120,5.64287200
-7.11288881,0.95126190,5.64592400
-7.11155481,0.94576860,5.64897600
-7.11022081,0.93844410,5.65508000
-7.10888681,0.93142490,5.65965700
-7.10755281,0.92440560,5.66576100
-7.10621881,0.91860710,5.66728700
-7.10488481,0.91158790,5.67186500
-7.10355081,0.90426340,5.67644300
-7.10221681,0.89724420,5.67949500
-7.10088281,0.89144560,5.68254700
-7.09954881,0.88595240,5.68865000
-7.09821481,0.88015380,5.69170200
-7.09688081,0.87313460,5.69475400
-7.09554681,0.86733600,5.70085800
-7.09421281,0.86184270,5.70390900
-7.09287881,0.85604420,5.70696100
-7.09154481,0.85024570,5.71153900
-7.09021081,0.84322640,5.71611700
-7.08887681,0.83620720,5.72069500
-7.08754281,0.82888270,5.72374600
-7.08620881,0.82186350,5.72679800
-7.08487481,0.81484420,5.72985000
-7.08354081,0.80904570,5.73442800
-7.08220681,0.80324720,5.73748000
-7.08087281,0.79775380,5.74358400
-7.07953881,0.79195530,5.74663500
-7.07820481,0.78493610,5.74968700
-7.07687081,0.77913760,5.75273900
-7.07553681,0.77364420,5.75731700
-7.07420281,0.76937160,5.76189500
-7.07286881,0.76509900,5.76494600
-7.07153481,0.75930050,5.76952400
-7.07020081,0.75350200,5.77410200
-7.06886681,0.74648270,5.78020600
-7.06753281,0.74068420,5.78325700
-7.06619881,0.73519090,5.78630900
-7.06486481,0.72786650,5.79241300
-7.06353081,0.72237310,5.79546500
-7.06219681,0.71657460,5.79851700
-7.06086281,0.71108130,5.80309400
-7.05952881,0.70528270,5.80614600
-7.05819481,0.69948420,5.80919800
-7.05686081,0.69399090,5.81377600
-7.05552681,0.68819240,5.81682800
-7.05419281,0.68239380,5.81988000
-7.05285881,0.67812130,5.82445700
-7.05152481,0.67384870,5.82750900
-7.05019081,0.66835530,5.83056200
-7.04885681,0.66408280,5.83361300
-7.04752281,0.65828420,5.83819100
-7.04618881,0.65248570,5.84124300
-7.04485481,0.64699240,5.84429500
-7.04352081,0.64119390,5.84887200
-7.04218681,0.63570050,5.85192400
-7.04085281,0.62990210,5.85497600
-7.03951881,0.62562940,5.85955400
-7.03818481,0.61983090,5.86260600
-7.03685081,0.61555830,5.86565700
-7.03551681,0.61281170,5.86870900
-7.03418281,0.60701320,5.87328700
-7.03284881,0.60274060,5.87633900
-7.03151481,0.59999390,5.87939100
-7.03018081,0.59572130,5.88549400
-7.02884681,0.58992280,5.88854600
-7.02751281,0.58565020,5.89159900
-7.02617881,0.58015690,5.89617600
-7.02484481,0.57588430,5.89922800
-7.02351081,0.57161170,5.90228000
-7.02217681,0.56733910,5.90685700
-7.02084281,0.56306650,5.90991000
-7.01950881,0.55879390,5.91448700
-7.01817481,0.55452130,5.91906500
-7.01684081,0.55024870,5.92211700
-7.01550681,0.54597620,5.92516900
-7.01417281,0.54170350,5.92974700
-7.01283881,0.53743090,5.93279800
-7.01150481,0.53468430,5.93737600
-7.01017081,0.53041170,5.94195400
-7.00883681,0.52613910,5.94500500
-7.00750281,0.52186650,5.94958400
-7.00616881,0.51759390,5.95416100
-7.00483481,0.51484730,5.95721300
-7.00350081,0.51179540,5.96026500
-7.00216681,0.50904880,5.96636800
-7.00083281,0.50630210,5.96942000
-6.99949881,0.50325020,5.97552400
-6.99816481,0.50050350,5.97857600
-6.99683081,0.49775690,5.98162700
-6.99549681,0.49470510,5.98620500
-6.99416281,0.49195840,5.99078400
-6.99282881,0.49043240,5.99383500
-6.99149481,0.48768580,5.99841300
-6.99016081,0.48493910,6.00146500
-6.98882681,0.48066650,6.00604300
-6.98749281,0.47639390,6.01062100
-6.98615881,0.47364730,6.01367200
-6.98482481,0.46937470,6.01672400
-6.98349081,0.46632280,6.02282800
-6.98215681,0.46357620,6.02588000
-6.98082281,0.46082950,6.02893200
-6.97948881,0.45777760,6.03503500
-6.97815481,0.45503100,6.03961300
-6.97682081,0.45228430,6.04419000
-6.97548681,0.44923250,6.04724300
-6.97415281,0.44801170,6.05182100
-6.97281881,0.44648580,6.05792400
-6.97148481,0.44373910,6.06097600
-6.97015081,0.44099250,6.06708000
-6.96881681,0.43794060,6.07013200
-6.96748281,0.43671990,6.07318400
-6.96614881,0.43366800,6.07928700
-6.96481481,0.43092130,6.08233900
-6.96348081,0.42817470,6.08539100
-6.96214681,0.42512280,6.09149500
-6.96081281,0.42237620,6.09607200
-6.95947881,0.42085020,6.10217600
-6.95814481,0.41962950,6.10675400
-6.95681081,0.41810360,6.11285700
-6.95547681,0.41657770,6.11590900
-6.95414281,0.41383100,6.11896100
-6.95280881,0.41230510,6.12506500
-6.95147481,0.40955840,6.12964200
-6.95014081,0.40681170,6.13269400
-6.94880681,0.40528580,6.13879800
-6.94747281,0.40253910,6.14337600
-6.94613881,0.39948730,6.14948000
-6.94480481,0.39674060,6.15253200
-6.94347081,0.39551990,6.15558300
-6.94213681,0.39399390,6.16016100
-6.94080281,0.39246800,6.16321300
-6.93946881,0.39124730,6.16779100
-6.93813481,0.38972140,6.17236900
-6.93680081,0.38819550,6.17694600
-6.93546681,0.38697470,6.17999800
-6.93413281,0.38544880,6.18457600
-6.93279881,0.38392280,6.18762800
-6.93146481,0.38270210,6.19068000
-6.93013081,0.38117620,6.19678300
-6.92879681,0.37965030,6.19830900
-6.92746281,0.37842950,6.20136200
