t[s],U_A,U_B
-4.88377282,1.10782200,15.87115000
-4.88243882,1.11056900,15.87573000
-4.88110482,1.11331500,15.88031000
-4.87977082,1.11484100,15.88336000
-4.87843682,1.11636700,15.88794000
-4.87710282,1.11911400,15.89099000
-4.87576882,1.12064000,15.89404000
-4.87443482,1.12186000,15.90014000
-4.87310082,1.12491200,15.90320000
-4.87176682,1.12918500,15.90625000
-4.87043282,1.13193200,15.91082000
-4.86909882,1.13345700,15.91388000
-4.86776482,1.13467800,15.91693000
-4.86643082,1.13773000,15.92151000
-4.86509682,1.14047700,15.92456000
-4.86376282,1.14322300,15.92761000
-4.86242882,1.14474900,15.93066000
-4.86109482,1.14627500,15.93677000
-4.85976082,1.14902200,15.94134000
-4.85842682,1.15176900,15.94745000
-4.85709282,1.15482000,15.95050000
-4.85575882,1.15756700,15.95355000
-4.85442482,1.16031400,15.95813000
-4.85309082,1.16336600,15.96118000
-4.85175682,1.16611200,15.96576000
-4.85042282,1.16885900,15.97186000
-4.84908882,1.17191100,15.97491000
-4.84775482,1.17313100,15.98102000
-4.84642082,1.17618300,15.98559000
-4.84508682,1.17893000,15.99170000
-4.84375282,1.18167700,15.99475000
-4.84241882,1.18472900,15.99780000
-4.84108482,1.18747500,16.00391000
-4.83975082,1.18900100,16.00848000
-4.83841682,1.19174800,16.01001000
-4.83708282,1.19449400,16.01459000
-4.83574882,1.19754600,16.01917000
-4.83441482,1.20029300,16.02374000
-4.83308082,1.20304000,16.02985000
-4.83174682,1.20456600,16.03290000
-4.83041282,1.20731200,16.03900000
-4.82907882,1.20883800,16.04206000
-4.82774482,1.21036400,16.04663000
-4.82641082,1.21158500,16.05121000
-4.82507682,1.21433200,16.05426000
-4.82374282,1.21738300,16.06037000
-4.82240882,1.21860400,16.06342000
-4.82107482,1.22165600,16.06800000
-4.81974082,1.22440300,16.07410000
-4.81840682,1.22592900,16.07715000
-4.81707282,1.22867500,16.08173000
-4.81573882,1.23142200,16.08783000
-4.81440482,1.23447400,16.09089000
-4.81307082,1.23722000,16.09699000
-4.81173682,1.23996700,16.10157000
-4.81040282,1.24301900,16.10462000
-4.80906882,1.24576600,16.10920000
-4.80773482,1.24851200,16.11225000
-4.80640082,1.25156400,16.11683000
-4.80506682,1.25431100,16.12140000
-4.80373282,1.25705700,16.12598000
-4.80239882,1.26010900,16.13056000
-4.80106482,1.26285600,16.13361000
-4.79973082,1.26560300,16.13666000
-4.79839682,1.26834900,16.13971000
-4.79706282,1.27140100,16.14429000
-4.79572882,1.27567400,16.14734000
-4.79439482,1.27842000,16.15039000
-4.79306082,1.28269300,16.15497000
-4.79172682,1.28696500,16.15803000
-4.79039282,1.29123800,16.16108000
-4.78905882,1.29551100,16.16566000
-4.78772482,1.29978300,16.16871000
-4.78639082,1.30253000,16.17176000
-4.78505682,1.30558200,16.17634000
-4.78372281,1.30985400,16.17939000
-4.78238881,1.31260100,16.18244000
-4.78105481,1.31534800,16.18549000
-4.77972081,1.31840000,16.19007000
-4.77838681,1.32114600,16.19312000
-4.77705281,1.32541900,16.19617000
-4.77571881,1.32969100,16.20075000
-4.77438481,1.33243800,16.20380000
-4.77305081,1.33549000,16.20685000
-4.77171681,1.33823700,16.21143000
-4.77038281,1.34098300,16.21448000
-4.76904881,1.34403500,16.21754000
-4.76771481,1.34678200,16.22059000
-4.76638081,1.34952800,16.22516000
-4.76504681,1.35258000,16.22974000
-4.76371281,1.35532700,16.23432000
-4.76237881,1.35807400,16.23737000
-4.76104481,1.36234600,16.24043000
-4.75971081,1.36661900,16.24653000
-4.75837681,1.36936600,16.25111000
-4.75704281,1.37241700,16.25721000
-4.75570881,1.37669000,16.26026000
-4.75437481,1.38096300,16.26331000
-4.75304081,1.38523500,16.26637000
-4.75170681,1.38950800,16.27247000
-4.75037281,1.39378000,16.27552000
-4.74903881,1.39805300,16.28010000
-4.74770481,1.40232600,16.28315000
-4.74637081,1.40659800,16.28620000
-4.74503681,1.41087100,16.28926000
-4.74370281,1.41514300,16.29536000
-4.74236881,1.41941600,16.29994000
-4.74103481,1.42368800,16.30604000
-4.73970081,1.42643500,16.31062000
-4.73836681,1.43070800,16.31672000
-4.73703281,1.43498000,16.31977000
-4.73569881,1.43772700,16.32435000
-4.73436481,1.44077900,16.33045000
-4.73303081,1.44505100,16.33503000
-4.73169681,1.44779800,16.34114000
-4.73036281,1.45207100,16.34571000
-4.72902881,1.45481700,16.35029000
-4.72769481,1.45786900,16.35487000
-4.72636081,1.46061600,16.36097000
-4.72502681,1.46336300,16.36555000
-4.72369281,1.46610900,16.37013000
-4.72235881,1.46916100,16.37623000
-4.72102481,1.47190800,16.37928000
-4.71969081,1.47465400,16.38539000
-4.71835681,1.47892700,16.38997000
-4.71702281,1.48197900,16.39302000
-4.71568881,1.48472500,16.39912000
-4.71435481,1.48899800,16.40370000
-4.71302081,1.49327100,16.40980000
-4.71168681,1.49754300,16.41285000
-4.71035281,1.50029000,16.41896000
-4.70901881,1.50456200,16.42353000
-4.70768481,1.50761400,16.42811000
-4.70635081,1.51036100,16.43422000
-4.70501681,1.51310800,16.43727000
-4.70368281,1.51616000,16.44185000
-4.70234881,1.51890600,16.44642000
-4.70101481,1.52165300,16.44948000
-4.69968081,1.52470500,16.45558000
-4.69834681,1.52745100,16.46016000
-4.69701281,1.53172400,16.46474000
-4.69567881,1.53447100,16.46931000
-4.69434481,1.53721700,16.47237000
-4.69301081,1.54149000,16.47694000
-4.69167681,1.54576300,16.47847000
-4.69034281,1.55003500,16.48000000
-4.68900881,1.55430800,16.48305000
-4.68767481,1.55736000,16.48610000
-4.68634081,1.56163200,16.49068000
-4.68500681,1.56590500,16.49373000
-4.68367281,1.57017700,16.49983000
-4.68233881,1.57445000,16.50441000
-4.68100481,1.57872200,16.50746000
-4.67967081,1.58269000,16.51204000
-4.67833681,1.58696200,16.51662000
-4.67700281,1.59123500,16.51967000
-4.67566881,1.59428700,16.52425000
-4.67433481,1.59703400,16.52882000
-4.67300081,1.60283200,16.53188000
-4.67166681,1.60710500,16.53645000
-4.67033281,1.60985100,16.53951000
-4.66899881,1.61259800,16.54256000
-4.66766481,1.61565000,16.54714000
-4.66633081,1.61992300,16.55019000
-4.66499681,1.62266900,16.55324000
-4.66366281,1.62541600,16.55934000
-4.66232881,1.62846800,16.56240000
-4.66099481,1.63243500,16.56545000
-4.65966081,1.63670800,16.57002000
-4.65832681,1.63976000,16.57308000
-4.65699281,1.64403200,16.57613000
-4.65565881,1.64830500,16.58071000
-4.65432481,1.65257700,16.58376000
-4.65299081,1.65685000,16.58681000
-4.65165681,1.66112200,16.58986000
-4.65032281,1.66539500,16.59444000
-4.64898881,1.66966800,16.59902000
-4.64765481,1.67394000,16.60360000
-4.64632081,1.67821300,16.60665000
-4.64498681,1.68095900,16.60970000
-4.64365281,1.68523200,16.61275000
-4.64231881,1.68950500,16.61733000
-4.64098481,1.69377700,16.62038000
-4.63965081,1.69805000,16.62343000
-4.63831681,1.70232200,16.62801000
-4.63698281,1.70812100,16.63106000
-4.63564881,1.71239400,16.63411000
-4.63431481,1.71666600,16.63869000
-4.63298081,1.71941300,16.64174000
-4.63164681,1.72490600,16.64479000
-4.63031281,1.73070500,16.64937000
-4.62897881,1.73497700,16.65395000
-4.62764481,1.73925000,16.65700000
-4.62631081,1.74352200,16.66158000
-4.62497681,1.74779500,16.66463000
-4.62364281,1.75206800,16.66768000
-4.62230881,1.75634000,16.67074000
-4.62097481,1.76061300,16.67531000
-4.61964081,1.76488500,16.67837000
-4.61830681,1.76915800,16.68142000
-4.61697281,1.77343100,16.68600000
-4.61563881,1.77770300,16.69057000
-4.61430481,1.78350200,16.69362000
-4.61297081,1.78777400,16.69820000
-4.61163681,1.79326800,16.70126000
-4.61030281,1.79754000,16.70431000
-4.60896881,1.80181300,16.70889000
-4.60763481,1.80486500,16.71194000
-4.60630081,1.80761100,16.71499000
-4.60496681,1.81035800,16.71957000
-4.60363281,1.81310500,16.72414000
-4.60229881,1.81890300,16.72720000
-4.60096481,1.82165000,16.73177000
-4.59963081,1.82592200,16.73483000
-4.59829681,1.82897400,16.73788000
-4.59696281,1.83324700,16.74245000
-4.59562881,1.83751900,16.74551000
-4.59429481,1.84179200,16.74856000
-4.59296081,1.84606500,16.75161000
-4.59162681,1.85033700,16.75619000
-4.59029281,1.85461000,16.75924000
-4.58895881,1.85888200,16.76229000
-4.58762481,1.86162900,16.76687000
-4.58629081,1.86590200,16.76992000
-4.58495681,1.87017400,16.77297000
-4.58362281,1.87444700,16.77755000
-4.58228881,1.87871900,16.78060000
-4.58095481,1.88146600,16.78366000
-4.57962081,1.88573900,16.78976000
-4.57828681,1.89001100,16.79281000
-4.57695281,1.89428400,16.79586000
-4.57561881,1.89703100,16.80044000
-4.57428481,1.90008200,16.80349000
-4.57295081,1.90557600,16.80654000
-4.57161681,1.90984800,16.81112000
-4.57028281,1.91412100,16.81417000
-4.56894881,1.91839300,16.81722000
-4.56761481,1.92266600,16.82028000
-4.56628081,1.92693900,16.82485000
-4.56494681,1.93121100,16.82791000
-4.56361281,1.93548400,16.83096000
-4.56227881,1.93975700,16.83554000
-4.56094481,1.94402900,16.83859000
-4.55961081,1.94830200,16.84164000
-4.55827681,1.95257400,16.84622000
-4.55694281,1.95684700,16.85079000
-4.55560881,1.96111900,16.85385000
-4.55427481,1.96691800,16.85843000
-4.55294081,1.97271600,16.86300000
-4.55160681,1.97698900,16.86453000
-4.55027281,1.98248200,16.87063000
-4.54893881,1.98828100,16.87521000
-4.54760481,1.99377400,16.87674000
-4.54627081,1.99804700,16.88131000
-4.54493681,2.00231900,16.88284000
-4.54360281,2.00659200,16.88742000
-4.54226881,2.01086400,16.89199000
-4.54093481,2.01391600,16.89657000
-4.53960081,2.01666300,16.89963000
-4.53826681,2.02093600,16.90420000
-4.53693281,2.02520800,16.90726000
-4.53559881,2.02948100,16.91031000
-4.53426481,2.03375300,16.91488000
-4.53293081,2.03802600,16.91794000
-4.53159681,2.04229900,16.92099000
-4.53026281,2.04809700,16.92709000
-4.52892881,2.05084400,16.93014000
-4.52759481,2.05511600,16.93320000
-4.52626081,2.05786300,16.93930000
-4.52492681,2.06366200,16.94082000
-4.52359281,2.06793400,16.94540000
-4.52225881,2.07342700,16.95151000
-4.52092481,2.07922600,16.95608000
-4.51959081,2.08502500,16.95914000
-4.51825681,2.09051800,16.96219000
-4.51692281,2.09479000,16.96524000
-4.51558881,2.10058900,16.96982000
-4.51425481,2.10486100,16.97592000
-4.51292081,2.11066000,16.97745000
-4.51158681,2.11493300,16.98203000
-4.51025281,2.11920500,16.98508000
-4.50891881,2.12347800,16.98660000
-4.50758481,2.12775000,16.99118000
-4.50625081,2.13202300,16.99576000
-4.50491681,2.13629600,16.99881000
-4.50358281,2.14056800,17.00186000
-4.50224881,2.14484100,17.00491000
-4.50091481,2.14911300,17.01102000
-4.49958081,2.15460700,17.01407000
-4.49824681,2.16040500,17.01712000
-4.49691281,2.16589900,17.02322000
-4.49557881,2.17169700,17.02628000
-4.49424481,2.17749600,17.03085000
-4.49291081,2.18298900,17.03238000
-4.49157681,2.18878700,17.03543000
-4.49024281,2.19458600,17.03848000
-4.48890881,2.20007900,17.04306000
-4.48757481,2.20435200,17.04611000
-4.48624081,2.20862500,17.04916000
-4.48490681,2.21289700,17.05527000
-4.48357281,2.21717000,17.05832000
-4.48223881,2.22144200,17.06137000
-4.48090481,2.22571500,17.06748000
-4.47957081,2.22998700,17.07053000
-4.47823681,2.23426000,17.07358000
-4.47690281,2.23853300,17.07816000
-4.47556881,2.24280500,17.08121000
-4.47423481,2.24707800,17.08426000
-4.47290081,2.25135000,17.08884000
-4.47156681,2.25562300,17.09189000
-4.47023281,2.26142100,17.09494000
-4.46889881,2.26416800,17.09952000
-4.46756481,2.26691500,17.10257000
-4.46623081,2.27118800,17.10563000
-4.46489681,2.27546000,17.10868000
-4.46356281,2.27973300,17.11325000
-4.46222881,2.28400500,17.11631000
-4.46089481,2.28827800,17.11936000
-4.45956081,2.29255000,17.12394000
-4.45822681,2.29682300,17.12699000
-4.45689281,2.30109600,17.13004000
-4.45555881,2.30689400,17.13462000
-4.45422481,2.31238700,17.13767000
-4.45289081,2.31666000,17.14072000
-4.45155681,2.32093300,17.14377000
-4.45022281,2.32673100,17.14835000
-4.44888881,2.33253000,17.15140000
-4.44755481,2.33680200,17.15445000
-4.44622081,2.34229600,17.15903000
-4.44488681,2.34656800,17.16208000
-4.44355281,2.35236700,17.16513000
-4.44221881,2.35786000,17.16971000
-4.44088481,2.36365900,17.17277000
-4.43955081,2.36793100,17.17582000
-4.43821681,2.37373000,17.18192000
-4.43688281,2.37800200,17.18497000
-4.43554881,2.38227500,17.18802000
-4.43421481,2.38654700,17.19260000
-4.43288081,2.39082000,17.19565000
-4.43154681,2.39509300,17.19871000
-4.43021281,2.39936500,17.20176000
-4.42887881,2.40363800,17.20634000
-4.42754481,2.40791000,17.21091000
-4.42621081,2.41218300,17.21549000
-4.42487681,2.41645600,17.21854000
-4.42354281,2.42072800,17.22007000
-4.42220881,2.42500100,17.22465000
-4.42087481,2.42927300,17.22923000
-4.41954081,2.43324100,17.23380000
-4.41820681,2.43751300,17.23533000
-4.41687281,2.44178600,17.23991000
-4.41553881,2.44605900,17.24143000
-4.41420481,2.44911000,17.24601000
-4.41287081,2.45185700,17.25211000
-4.41153681,2.45613000,17.25517000
-4.41020281,2.46040200,17.25669000
-4.40886881,2.46314900,17.26127000
-4.40753481,2.46620100,17.26585000
-4.40620081,2.46894700,17.27042000
-4.40486681,2.47322000,17.27500000
-4.40353281,2.47749300,17.27958000
-4.40219881,2.48176500,17.28111000
-4.40086481,2.48451200,17.28263000
-4.39953081,2.48878500,17.28568000
-4.39819681,2.49305700,17.28874000
-4.39686281,2.49733000,17.29026000
-4.39552881,2.50160200,17.29637000
-4.39419481,2.50587500,17.29942000
-4.39286081,2.51014700,17.30247000
-4.39152681,2.51442000,17.30552000
-4.39019281,2.51869200,17.30857000
-4.38885881,2.52296500,17.31010000
-4.38752481,2.52723800,17.31315000
-4.38619081,2.53151000,17.31468000
-4.38485681,2.53425700,17.31925000
-4.38352281,2.53853000,17.32231000
-4.38218881,2.54280200,17.32536000
-4.38085481,2.54707500,17.32841000
-4.37952081,2.55012700,17.33451000
-4.37818681,2.55287300,17.33757000
-4.37685281,2.55562000,17.33909000
-4.37551881,2.55989300,17.34520000
-4.37418481,2.56416500,17.34825000
-4.37285081,2.56843800,17.35130000
-4.37151681,2.57271000,17.35588000
-4.37018281,2.57576200,17.35893000
-4.36884881,2.57850900,17.36198000
-4.36751481,2.58278200,17.36656000
-4.36618081,2.58552800,17.36961000
-4.36484681,2.58858000,17.37266000
-4.36351281,2.58980100,17.37724000
-4.36217881,2.59407300,17.38029000
-4.36084481,2.59712500,17.38334000
-4.35951081,2.59987200,17.38487000
-4.35817681,2.60261800,17.38945000
-4.35684281,2.60567000,17.39250000
-4.35550881,2.60841700,17.39555000
-4.35417481,2.61116400,17.40013000
-4.35284081,2.61391000,17.40165000
-4.35150681,2.61696200,17.40471000
-4.35017281,2.61970900,17.40928000
-4.34883881,2.62245600,17.41539000
-4.34750481,2.62550700,17.41844000
-4.34617081,2.62825400,17.42454000
-4.34483681,2.63100100,17.42760000
-4.34350281,2.63405300,17.43065000
-4.34216881,2.63679900,17.43522000
-4.34083481,2.63954600,17.43828000
-4.33950081,2.64259800,17.44133000
-4.33816681,2.64534400,17.44591000
-4.33683281,2.64809100,17.44896000
-4.33549881,2.64961700,17.45201000
-4.33416481,2.65236400,17.45506000
-4.33283080,2.65541600,17.45964000
-4.33149680,2.65816200,17.46269000
-4.33016280,2.66090900,17.46574000
-4.32882880,2.66396100,17.47032000
-4.32749480,2.66670700,17.47337000
-4.32616080,2.66823300,17.47642000
-4.32482680,2.66945400,17.48100000
-4.32349280,2.67250600,17.48405000
-4.32215880,2.67525200,17.48711000
-4.32082480,2.67799900,17.49016000
-4.31949080,2.67952500,17.49321000
-4.31815680,2.68105100,17.49626000
-4.31682280,2.68227200,17.49931000
-4.31548880,2.68532400,17.50389000
-4.31415480,2.68654400,17.50694000
-4.31282080,2.68807000,17.50999000
-4.31148680,2.68959600,17.51305000
-4.31015280,2.68959600,17.51762000
-4.30881880,2.69081700,17.52068000
-4.30748480,2.69081700,17.52373000
-4.30615080,2.69234300,17.52831000
-4.30481680,2.69234300,17.53136000
-4.30348280,2.69386900,17.53441000
-4.30214880,2.69386900,17.53899000
-4.30081480,2.69509000,17.54204000
-4.29948080,2.69509000,17.54509000
-4.29814680,2.69661500,17.54967000
-4.29681280,2.69661500,17.55272000
-4.29547880,2.69661500,17.55577000
-4.29414480,2.69661500,17.55882000
-4.29281080,2.69661500,17.56340000
-4.29147680,2.69814100,17.56645000
-4.29014280,2.69661500,17.56951000
-4.28880880,2.69509000,17.57408000
-4.28747480,2.69386900,17.57714000
-4.28614080,2.69234300,17.58019000
-4.28480680,2.69234300,17.58476000
-4.28347280,2.69234300,17.58782000
-4.28213880,2.69081700,17.59087000
-4.28080480,2.69081700,17.59392000
-4.27947080,2.68959600,17.59850000
-4.27813680,2.68807000,17.60155000
-4.27680280,2.68654400,17.60460000
-4.27546880,2.68532400,17.60918000
-4.27413480,2.68379800,17.61071000
-4.27280080,2.68227200,17.61376000
-4.27146680,2.68105100,17.61681000
-4.27013280,2.67952500,17.62139000
-4.26879880,2.67799900,17.62444000
-4.26746480,2.67677900,17.62749000
-4.26613080,2.67525200,17.63207000
-4.26479680,2.67250600,17.63512000
-4.26346280,2.67098000,17.63817000
-4.26212880,2.66945400,17.63970000
-4.26079480,2.66670700,17.64428000
-4.25946080,2.66396100,17.64733000
-4.25812680,2.66090900,17.65038000
-4.25679280,2.65816200,17.65496000
-4.25545880,2.65541600,17.65801000
-4.25412480,2.65236400,17.66106000
-4.25279080,2.64961700,17.66564000
-4.25145680,2.64687000,17.66869000
-4.25012280,2.64534400,17.67174000
-4.24878880,2.64259800,17.67785000
-4.24745480,2.63954600,17.68090000
-4.24612080,2.63679900,17.68395000
-4.24478680,2.63252700,17.69005000
-4.24345280,2.62825400,17.69311000
-4.24211880,2.62550700,17.69768000
-4.24078480,2.62123500,17.70379000
-4.23945080,2.61818300,17.70684000
-4.23811680,2.61421600,17.70836000
-4.23678280,2.60994300,17.71294000
-4.23544880,2.60567000,17.71600000
-4.23411480,2.60139800,17.71905000
-4.23278080,2.59712500,17.72363000
-4.23144680,2.59285300,17.72668000
-4.23011280,2.58858000,17.73125000
-4.22877880,2.58430700,17.73583000
-4.22744480,2.58003500,17.74041000
-4.22611080,2.57576200,17.74346000
-4.22477680,2.57149000,17.74957000
-4.22344280,2.56569100,17.75414000
-4.22210880,2.56141900,17.75872000
-4.22077480,2.55562000,17.76330000
-4.21944080,2.55134700,17.76940000
-4.21810680,2.54585400,17.77398000
-4.21677280,2.54158100,17.77703000
-4.21543880,2.53578300,17.78161000
-4.21410480,2.53151000,17.78466000
-4.21277080,2.52571200,17.78924000
-4.21143680,2.52143900,17.79382000
-4.21010280,2.51594600,17.79840000
-4.20876880,2.51167300,17.80145000
-4.20743480,2.50587500,17.80450000
-4.20610080,2.50038100,17.80755000
-4.20476680,2.49610900,17.81060000
-4.20343280,2.49183600,17.81671000
-4.20209880,2.48603800,17.81976000
-4.20076480,2.48023900,17.82281000
-4.19943080,2.47474600,17.82434000
-4.19809680,2.46894700,17.82891000
-4.19676280,2.46314900,17.83349000
-4.19542880,2.45765600,17.83654000
-4.19409480,2.45185700,17.84265000
-4.19276080,2.44758400,17.84723000
-4.19142680,2.44178600,17.85180000
-4.19009280,2.43629300,17.85638000
-4.18875880,2.42927300,17.85943000
-4.18742480,2.42347500,17.86554000
-4.18609080,2.41645600,17.87011000
-4.18475680,2.40913100,17.87469000
-4.18342280,2.40211200,17.87927000
-4.18208880,2.39509300,17.88232000
-4.18075480,2.38776800,17.88690000
-4.17942080,2.38227500,17.88995000
-4.17808680,2.37495000,17.89300000
-4.17675280,2.36793100,17.89758000
-4.17541880,2.36243800,17.90063000
-4.17408480,2.35663900,17.90368000
-4.17275080,2.35084100,17.90826000
-4.17141680,2.34534700,17.91284000
-4.17008280,2.33954900,17.91589000
-4.16874880,2.33375000,17.92352000
-4.16741480,2.32673100,17.93115000
-4.16608080,2.31971200,17.93420000
-4.16474680,2.31238700,17.93878000
-4.16341280,2.30536800,17.94336000
-4.16207880,2.29834900,17.94641000
-4.16074480,2.29133000,17.94946000
-4.15941080,2.28553100,17.95557000
-4.15807680,2.27973300,17.95862000
-4.15674280,2.27118800,17.96167000
-4.15540880,2.26569400,17.96625000
-4.15407480,2.25837000,17.97083000
-4.15274080,2.25287600,17.97693000
-4.15140680,2.24555200,17.98151000
-4.15007280,2.24005900,17.98608000
-4.14873880,2.23273400,17.99066000
-4.14740480,2.22571500,17.99371000
-4.14607080,2.21869600,17.99677000
-4.14473680,2.21137100,18.00134000
-4.14340280,2.20435200,18.00592000
-4.14206880,2.19733300,18.01202000
-4.14073480,2.19031300,18.01660000
-4.13940080,2.18451500,18.02118000
-4.13806680,2.17871600,18.02576000
-4.13673280,2.17169700,18.02881000
-4.13539880,2.16467800,18.03491000
-4.13406480,2.15887900,18.03949000
-4.13273080,2.15308100,18.04254000
-4.13139680,2.14606200,18.04865000
-4.13006280,2.13904200,18.05170000
-4.12872880,2.13202300,18.05780000
-4.12739480,2.12469900,18.06085000
-4.12606080,2.11767900,18.06543000
-4.12472680,2.11066000,18.07154000
-4.12339280,2.10333600,18.07611000
-4.12205880,2.09784200,18.08069000
-4.12072480,2.08929700,18.08374000
-4.11939080,2.08197300,18.08679000
-4.11805680,2.07342700,18.08985000
-4.11672280,2.06640800,18.09595000
-4.11538880,2.05938900,18.09900000
-4.11405480,2.05359100,18.10510000
-4.11272080,2.04809700,18.10968000
-4.11138680,2.04077300,18.11579000
-4.11005280,2.03375300,18.12037000
-4.10871880,2.02673400,18.12494000
-4.10738480,2.01941000,18.13105000
-4.10605080,2.01239100,18.13562000
-4.10471680,2.00537100,18.14173000
-4.10338280,1.99957300,18.14631000
-4.10204880,1.99255300,18.15241000
-4.10071480,1.98675500,18.15699000
-4.09938080,1.97973600,18.16309000
-4.09804680,1.97271600,18.16767000
-4.09671280,1.96539200,18.17072000
-4.09537880,1.95989900,18.17682000
-4.09404480,1.95257400,18.18140000
-4.09271080,1.94555500,18.18751000
-4.09137680,1.93853600,18.19208000
-4.09004280,1.93121100,18.19819000
-4.08870880,1.92419200,18.20276000
-4.08737480,1.91717300,18.20887000
-4.08604080,1.90984800,18.21192000
-4.08470680,1.90282900,18.21650000
-4.08337280,1.89581000,18.22260000
-4.08203880,1.89001100,18.22718000
-4.08070480,1.88451800,18.23176000
-4.07937080,1.87871900,18.23634000
-4.07803680,1.87170000,18.23786000
-4.07670280,1.86437600,18.24397000
-4.07536880,1.85735600,18.24702000
-4.07403480,1.85155800,18.25159000
-4.07270080,1.84453900,18.25617000
-4.07136680,1.83874000,18.25922000
-4.07003280,1.83172100,18.26533000
-4.06869880,1.82470200,18.26991000
-4.06736480,1.81737700,18.27448000
-4.06603080,1.81188400,18.27906000
-4.06469680,1.80455900,18.28211000
-4.06336280,1.79754000,18.28669000
-4.06202880,1.79204700,18.29127000
-4.06069480,1.78472200,18.29585000
-4.05936080,1.77770300,18.30195000
-4.05802680,1.77068400,18.30653000
-4.05669280,1.76335900,18.30958000
-4.05535880,1.75634000,18.31568000
-4.05402480,1.74932100,18.31874000
-4.05269080,1.74199700,18.32331000
-4.05135680,1.73650300,18.32636000
-4.05002280,1.73070500,18.32942000
-4.04868880,1.72368500,18.33552000
-4.04735480,1.71666600,18.34010000
-4.04602080,1.71086800,18.34620000
-4.04468680,1.70506900,18.35078000
-4.04335280,1.69957600,18.35383000
-4.04201880,1.69225100,18.35841000
-4.04068480,1.68523200,18.36146000
-4.03935080,1.67821300,18.36451000
-4.03801680,1.67088800,18.36757000
-4.03668280,1.66386900,18.37214000
-4.03534880,1.65837600,18.37672000
-4.03401480,1.65105100,18.38130000
-4.03268080,1.64555800,18.38435000
-4.03134680,1.63976000,18.38740000
-4.03001280,1.63396100,18.39045000
-4.02867880,1.62694200,18.39503000
-4.02734480,1.61839700,18.39808000
-4.02601080,1.61259800,18.40113000
-4.02467680,1.60557900,18.40571000
-4.02334280,1.59978000,18.40876000
-4.02200880,1.59276100,18.41182000
-4.02067480,1.58574200,18.41639000
-4.01934080,1.57841700,18.41945000
-4.01800680,1.57139800,18.42402000
-4.01667280,1.56437900,18.42860000
-4.01533880,1.55736000,18.43165000
-4.01400480,1.55156100,18.43471000
-4.01267080,1.54728800,18.43928000
-4.01133680,1.54149000,18.44386000
-4.01000280,1.53447100,18.44691000
-4.00866880,1.52867200,18.45149000
-4.00733480,1.52317900,18.45454000
-4.00600080,1.51738000,18.45912000
-4.00466680,1.51158200,18.46370000
-4.00333280,1.50456200,18.46675000
-4.00199880,1.49754300,18.46980000
-4.00066480,1.49052400,18.47438000
-3.99933080,1.48320000,18.47743000
-3.99799680,1.47618000,18.48048000
-3.99666280,1.46916100,18.48506000
-3.99532880,1.46183700,18.48811000
-3.99399480,1.45481700,18.49117000
-3.99266080,1.44901900,18.49422000
-3.99132680,1.44352600,18.49879000
-3.98999280,1.43772700,18.50337000
-3.98865880,1.43070800,18.50795000
-3.98732480,1.42490900,18.51100000
-3.98599080,1.41941600,18.51405000
-3.98465680,1.41361700,18.51711000
-3.98332280,1.40781900,18.52168000
-3.98198880,1.40232600,18.52473000
-3.98065480,1.39500100,18.52779000
-3.97932080,1.38798200,18.53236000
-3.97798680,1.38218300,18.53694000
-3.97665280,1.37669000,18.54000000
-3.97531880,1.37089100,18.54457000
-3.97398480,1.36509300,18.54762000
-3.97265080,1.35960000,18.55068000
-3.97131680,1.35380100,18.55525000
-3.96998280,1.34952800,18.55831000
-3.96864880,1.34403500,18.56136000
-3.96731480,1.33823700,18.56594000
-3.96598080,1.33243800,18.56899000
-3.96464680,1.32694500,18.57204000
-3.96331280,1.32114600,18.57509000
-3.96197880,1.31534800,18.58120000
-3.96064480,1.30985400,18.58425000
-3.95931080,1.30405600,18.58883000
-3.95797680,1.29825700,18.59188000
-3.95664280,1.29398500,18.59645000
-3.95530880,1.28971200,18.60103000
-3.95397480,1.28544000,18.60561000
-3.95264080,1.27994600,18.60866000
-3.95130680,1.27567400,18.61324000
-3.94997280,1.26987500,18.61782000
-3.94863880,1.26438200,18.62392000
-3.94730480,1.25858300,18.62697000
-3.94597080,1.25278500,18.63002000
-3.94463680,1.24729100,18.63308000
-3.94330280,1.24149300,18.63918000
-3.94196880,1.23722000,18.64223000
-3.94063480,1.23142200,18.64833000
-3.93930080,1.22714900,18.65139000
-3.93796680,1.22013000,18.65444000
-3.93663280,1.21585700,18.66054000
-3.93529880,1.21158500,18.66512000
-3.93396480,1.20731200,18.66970000
-3.93263080,1.20304000,18.67275000
-3.93129680,1.19876700,18.67733000
-3.92996280,1.19449400,18.68343000
-3.92862880,1.19022200,18.68801000
-3.92729480,1.18442300,18.69259000
-3.92596080,1.17893000,18.69564000
-3.92462680,1.17313100,18.70022000
-3.92329280,1.16763800,18.70632000
-3.92195880,1.16184000,18.70937000
-3.92062480,1.15604100,18.71548000
-3.91929080,1.15054800,18.71853000
-3.91795680,1.14627500,18.72310000
-3.91662280,1.14200300,18.72768000
-3.91528880,1.13773000,18.73074000
-3.91395480,1.13345700,18.73379000
-3.91262080,1.12918500,18.73989000
-3.91128680,1.12491200,18.74447000
-3.90995280,1.12064000,18.75057000
-3.90861880,1.11484100,18.75515000
-3.90728480,1.10904300,18.75820000
-3.90595080,1.10477000,18.76431000
-3.90461680,1.09927700,18.76888000
-3.90328280,1.09347800,18.77346000
